;tid;sent;pol
4239;1454767845611655177;positive;deny
4240;1446465621701582851;negative;believe
4241;1449987380375588868;negative;believe
4242;952337137176928256;neutral;believe
4243;989466787912744961;positive;believe
4244;1443973822269595656;negative;deny
4245;1432031821232025604;neutral;believe
4246;1470836693360123911;negative;deny
4247;1035273616131272705;positive;believe
4248;1456735619993022477;negative;deny
4249;988412499006558208;positive;believe
4250;1454726728119566339;positive;believe
4251;1437027514749267973;positive;believe
4252;1508392718745092097;negative;deny
4253;1032159531269275649;negative;believe
4254;1438422668311674881;neutral;believe
4255;1438722734662422534;negative;believe
4256;989111436646453248;negative;believe
4257;1069784813597573121;neutral;believe
4258;919816285961125888;positive;believe
4259;1032345236595503105;neutral;believe
4260;1455276407785811971;positive;believe
4261;983926465203879936;positive;believe
4262;784100030823165952;positive;believe
4263;598903175169449984;negative;believe
4264;1456894943063015427;negative;believe
4265;1482798303741890562;negative;deny
4266;1458481457240891401;neutral;believe
4267;1469277013475266565;negative;deny
4268;1454848349702529025;neutral;believe
4269;1421116064566493193;positive;deny
4270;984098762262970368;negative;believe
4271;1443908283874652160;positive;believe
4272;1504985994940067844;negative;deny
4273;1455989944632193028;neutral;believe
4274;982318177198620672;negative;believe
4275;1452364360823758864;neutral;believe
4276;1461709988640948225;positive;believe
4277;1034190628467433475;positive;believe
4278;1425894006471335938;negative;believe
4279;1457708873842929668;negative;believe
4280;940094012525985792;positive;believe
4281;1035577630001573888;positive;believe
4282;1428371825151651847;neutral;believe
4283;1467466057384443907;positive;deny
4284;1034881935712153600;negative;believe
4285;914637561687040000;negative;believe
4286;947716509245194240;positive;believe
4287;1446398333010993154;positive;believe
4288;1442478542546157571;neutral;deny
4289;1445663376735027202;neutral;believe
4290;1426435719506038784;negative;deny
4291;1029878453816897536;negative;believe
4292;954440243104665602;negative;believe
4293;1453593473198792712;neutral;believe
4294;1031135138447540224;positive;believe
4295;1030428687148232704;positive;believe
4296;1439292677095309312;positive;believe
4297;1461728531680010240;positive;deny
4298;1452260523345653766;positive;believe
4299;824821922969972736;positive;believe
4300;1422265158357954564;negative;believe
4301;1449835849353420803;negative;believe
4302;988093494148390912;neutral;believe
4303;1455236317030371331;negative;believe
4304;1454121007736832002;negative;believe
4305;1118802758054895616;negative;believe
4306;1068913140329562112;neutral;believe
4307;989177571878334465;positive;believe
4308;1457080973812715520;neutral;deny
4309;1455640292875440137;neutral;deny
4310;1068452329886642176;positive;believe
4311;1456758292336631811;neutral;believe
4312;942931565322977280;positive;believe
4313;1455215623802441728;negative;believe
4314;749352300896931840;positive;believe
4315;1422201980852789250;negative;deny
4316;1069838543562756096;positive;believe
4317;988975019941416961;neutral;believe
4318;1119679339409412103;positive;believe
4319;1443416254115508226;positive;believe
4320;1033808743379611648;negative;believe
4321;1454827558554386441;neutral;believe
4322;872570569337839616;neutral;believe
4323;1430885968018436096;positive;believe
4324;1456924177412329476;neutral;believe
4325;1439144310834929668;neutral;believe
4326;1029477370456104967;negative;believe
4327;1438324776431464451;negative;believe
4328;988796520228052992;negative;believe
4329;940319598393548800;positive;believe
4330;981482422834311169;negative;believe
4331;952350636615462912;negative;believe
4332;886707587307143168;negative;believe
4333;1428851525544120323;neutral;deny
4334;920453181557022720;positive;believe
4335;1457015456351522823;negative;believe
4336;1067771516329299968;negative;believe
4337;1453096091033882629;neutral;believe
4338;1446727116645601280;negative;deny
4339;1455643113834225671;positive;deny
4340;1441417221075464201;positive;believe
4341;1439913191467782150;positive;believe
4342;1438741287717335041;negative;believe
4343;706678657687752704;negative;believe
4344;983826106724724741;positive;believe
4345;1433589230270181376;neutral;deny
4346;830808815566192640;neutral;believe
4347;870816339585363968;positive;believe
4348;1439122773339672578;negative;believe
4349;1068014130622332928;negative;believe
4350;1067493278961012737;neutral;believe
4351;981919472897306624;positive;believe
4352;1442127517159239685;positive;believe
4353;1029833561103376384;positive;believe
4354;1068030520708067328;negative;believe
4355;1469853003066707969;negative;deny
4356;1459206385783111680;negative;believe
4357;1435196335523864583;positive;believe
4358;1453363005089927169;negative;believe
4359;953720380165971971;positive;believe
4360;1446518052225523715;positive;believe
4361;1445370651691339776;negative;believe
4362;1068314264534839296;negative;believe
4363;1031573426576621571;neutral;believe
4364;1067409045907226626;neutral;believe
4365;1434847413622251524;negative;believe
4366;1422941968456355848;positive;believe
4367;982256717936263171;positive;believe
4368;940645544254308352;positive;believe
4369;1459663040211783689;negative;deny
4370;981741866587643904;positive;believe
4371;954521914449408000;positive;believe
4372;1031466089287507968;positive;believe
4373;1456710998962974721;neutral;believe
4374;1029119450904244224;neutral;believe
4375;1441761425781768210;positive;believe
4376;990701660547641344;neutral;believe
4377;970742195870298112;negative;believe
4378;981719969560920064;positive;believe
4379;1456657412241252354;neutral;believe
4380;1475851585003479042;negative;deny
4381;1457017344111235072;positive;believe
4382;870606794619592704;positive;believe
4383;1423910594751516673;neutral;deny
4384;1437837342912491522;negative;deny
4385;1033489447369826309;neutral;believe
4386;1459866218626793473;negative;deny
4387;627506026586198016;positive;believe
4388;1029377166968946690;neutral;believe
4389;1034846414944325639;positive;believe
4390;1453523182300827648;negative;believe
4391;1453600680866979844;negative;believe
4392;983066470207799296;positive;believe
4393;751468827678953472;positive;believe
4394;1454790154695159808;negative;deny
4395;991595356138991616;neutral;believe
4396;627684278067859456;negative;believe
4397;988015564172951552;positive;believe
4398;1032007861457629184;positive;believe
4399;930159249522491392;negative;believe
4400;1030844257144205319;positive;believe
4401;1067772690512125954;negative;believe
4402;1454401483810566145;positive;believe
4403;1439898381246152707;negative;believe
4404;1457290772932268036;negative;believe
4405;1469600389188231178;negative;deny
4406;990551837077065729;positive;believe
4407;1429443191200169988;positive;believe
4408;1034070082912235521;neutral;believe
4409;1067505655064535040;positive;believe
4410;927591298734985216;neutral;believe
4411;1438781548384473089;negative;believe
4412;1067652284908298240;positive;believe
4413;1425829855074164738;negative;believe
4414;1456852154384220162;neutral;believe
4415;1433176280581738500;positive;believe
4416;1455572604341915650;negative;deny
4417;955034223710294016;neutral;believe
4418;1457140408564191234;negative;deny
4419;1432589388475666433;negative;deny
4420;983931241811464192;neutral;believe
4421;1438533194698141703;negative;believe
4422;1035625327748374529;neutral;believe
4423;986928995328495616;neutral;believe
4424;1435204476810502144;negative;believe
4425;1478767483121287175;neutral;deny
4426;1068292382666309632;negative;believe
4427;1435942981647749124;positive;believe
4428;1118537643589898241;neutral;believe
4429;1421454278061969410;negative;believe
4430;1450629472533815298;negative;believe
4431;982948831053664256;positive;believe
4432;1421114839938838531;neutral;believe
4433;1430099417944641538;negative;believe
4434;1436318601317785601;neutral;believe
4435;1457709760434819086;positive;believe
4436;1119641665831149568;negative;believe
4437;1496302545647673346;negative;deny
4438;1453782888567148549;negative;deny
4439;1441562529335894020;negative;believe
4440;1422062061404753921;positive;believe
4441;1435228246321209350;positive;believe
4442;1457606540081475586;positive;believe
4443;1455546020486602754;negative;believe
4444;946917886127308800;negative;believe
4445;1432616908772106243;neutral;believe
4446;1468757135299391496;negative;deny
4447;1457390368891232261;neutral;deny
4448;954180218331152384;positive;believe
4449;1429271500134109189;neutral;believe
4450;1453295277448773632;neutral;believe
4451;1441242997014810627;negative;deny
4452;954995614554771456;neutral;believe
4453;1067499665623580683;negative;believe
4454;830844999948496896;neutral;believe
4455;1118829960452542466;neutral;believe
4456;1436619848457535490;neutral;believe
4457;871886782358487040;negative;believe
4458;1435428936435974145;positive;believe
4459;783709769592954880;negative;believe
4460;1452559719915134977;neutral;believe
4461;1451364934701522945;positive;deny
4462;1449843939922436099;positive;believe
4463;1452226553149108233;neutral;deny
4464;968525378384953344;negative;believe
4465;988326610129518592;negative;believe
4466;1067668003586756609;positive;believe
4467;1429946089101275138;negative;deny
4468;984262929557147648;negative;believe
4469;944773008786206720;positive;believe
4470;1434361381151596544;positive;believe
4471;829480009534304256;neutral;believe
4472;1457432540214710277;positive;deny
4473;908120083070963712;positive;believe
4474;1455052714195435525;negative;believe
4475;1459182216018378756;positive;believe
4476;955282998248718337;positive;believe
4477;1069805106814574593;neutral;believe
4478;953831165558960129;neutral;believe
4479;972583432059461632;negative;believe
4480;1461432934460755975;positive;believe
4481;854003711970074624;neutral;believe
4482;1451964466187235332;negative;deny
4483;1454842911888080897;neutral;believe
4484;989149494183776256;negative;believe
4485;1034432914082213888;neutral;believe
4486;1068921605521399808;neutral;believe
4487;1457070218014986241;positive;believe
4488;1068938371425288197;neutral;believe
4489;1029532701492051968;positive;believe
4490;1480932001104416775;negative;deny
4491;1029747958743527424;neutral;believe
4492;1443932471792386056;negative;deny
4493;1487828449066889217;negative;deny
4494;921628631180361728;positive;believe
4495;1031601305226162176;negative;believe
4496;1434183963715702788;negative;believe
4497;1433395810696314883;neutral;believe
4498;953194592601436161;negative;believe
4499;1447433924183949314;positive;believe
4500;1436393979390484483;negative;deny
4501;1068506217893568513;positive;believe
4502;1029777492901593099;negative;believe
4503;1500174183107645448;negative;deny
4504;1456154031806681093;negative;believe
4505;1459543304706695170;neutral;believe
4506;1034042549898567682;negative;believe
4507;1457376897827065859;neutral;believe
4508;870931052537229312;negative;believe
4509;983872441897205765;positive;believe
4510;1437812174383157256;neutral;believe
4511;1458510474320957451;negative;deny
4512;1033717956742590464;negative;believe
4513;1443943266987040768;negative;deny
4514;1456803384481230852;negative;believe
4515;942931342634901504;positive;believe
